,link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,postal_code_str,province
1329,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20152732,20152732,Kruisem,9770,344990.0,APARTMENT,APARTMENT,3,120.0,,0,23.0,189.0,0.0,0,,INSTALLED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1330,https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20200801,20200801,Lubbeek,3210,860000.0,HOUSE,VILLA,5,445.0,,0,,8376.0,4.0,0,8376.0,,TO_BE_DONE_UP,FOR_SALE,3210,Vlaams-Brabant
1331,https://www.immoweb.be/en/classified/apartment/for-sale/linden/3210/20222888,20222888,Linden,3210,380000.0,APARTMENT,APARTMENT,2,86.0,,0,,300.0,3.0,0,,,GOOD,FOR_SALE,3210,Vlaams-Brabant
1332,https://www.immoweb.be/en/classified/house/for-sale/lubbeek-linden/3210/20264510,20264510,Lubbeek linden,3210,2150000.0,HOUSE,HOUSE,4,454.0,0.0,0,,,4.0,1,8326.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3210,Vlaams-Brabant
1333,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20258544,20258544,Kruishoutem,9770,350000.0,HOUSE,HOUSE,3,206.0,0.0,0,0.0,,0.0,0,583.0,,,FOR_SALE,9770,Oost-Vlaanderen
1334,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20198399,20198399,Kruisem,9770,315000.0,APARTMENT,APARTMENT,2,87.0,,0,20.0,41.0,0.0,0,,INSTALLED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1335,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/11458607,11458607,Kruisem,9770,305000.0,APARTMENT,APARTMENT,2,86.0,,0,16.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1336,https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/20261085,20261085,Lubbeek,3210,579000.0,HOUSE,HOUSE,3,181.0,,0,0.0,,3.0,1,607.0,,AS_NEW,FOR_SALE,3210,Vlaams-Brabant
1337,https://www.immoweb.be/en/classified/villa/for-sale/kruisem/9770/20216192,20216192,Kruisem,9770,449000.0,HOUSE,VILLA,4,206.0,0.0,0,,,4.0,0,660.0,,,FOR_SALE,9770,Oost-Vlaanderen
1338,https://www.immoweb.be/en/classified/house/for-sale/hamoir/4181/20237969,20237969,Hamoir,4181,223087.0,HOUSE,HOUSE,3,120.0,,0,20.0,300.0,4.0,1,644.0,,AS_NEW,FOR_SALE,4181,Lièg
1339,https://www.immoweb.be/en/classified/apartment/for-sale/kruishoutem/9770/20162854,20162854,Kruishoutem,9770,344990.0,APARTMENT,APARTMENT,3,121.0,,0,23.0,189.0,0.0,0,,HYPER_EQUIPPED,,FOR_SALE,9770,Oost-Vlaanderen
1340,https://www.immoweb.be/en/classified/duplex/for-sale/kruishoutem/9770/20258545,20258545,Kruishoutem,9770,295000.0,APARTMENT,DUPLEX,2,110.0,,0,4.0,,0.0,0,,,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1341,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/20227401,20227401,Kruisem,9770,750000.0,HOUSE,HOUSE,5,274.0,,0,0.0,,4.0,1,11490.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,9770,Oost-Vlaanderen
1342,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/11345585,11345585,Kruisem,9770,350000.0,HOUSE,HOUSE,1,166.0,,0,0.0,,4.0,0,1571.0,,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1343,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/20115645,20115645,Kruisem,9770,389000.0,HOUSE,HOUSE,4,236.0,0.0,0,,534.0,3.0,1,1015.0,INSTALLED,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1344,https://www.immoweb.be/en/classified/town-house/for-sale/awans-hognoul/4342/20277086,20277086,Awans hognoul,4342,330000.0,HOUSE,TOWN_HOUSE,4,241.0,0.0,0,32.0,,3.0,1,289.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,4342,Lièg
1345,https://www.immoweb.be/en/classified/villa/for-sale/kruishoutem/9770/20275591,20275591,Kruishoutem,9770,999000.0,HOUSE,VILLA,5,450.0,,0,,,4.0,0,3001.0,INSTALLED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1346,https://www.immoweb.be/en/classified/villa/for-sale/kruisem/9770/20179609,20179609,Kruisem,9770,695000.0,HOUSE,VILLA,6,338.0,,0,0.0,5000.0,4.0,0,5757.0,,TO_BE_DONE_UP,FOR_SALE,9770,Oost-Vlaanderen
1347,https://www.immoweb.be/en/classified/house/for-sale/hognoul/4342/20233970,20233970,Hognoul,4342,349000.0,HOUSE,HOUSE,4,235.0,0.0,0,58.0,586.0,2.0,1,824.0,INSTALLED,GOOD,FOR_SALE,4342,Lièg
1348,https://www.immoweb.be/en/classified/house/for-sale/awans/4342/20118483,20118483,Awans,4342,219000.0,HOUSE,HOUSE,3,,,0,0.0,,4.0,1,950.0,,,FOR_SALE,4342,Lièg
1349,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20198389,20198389,Kruisem,9770,320000.0,APARTMENT,APARTMENT,2,95.0,,0,18.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1350,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/20258660,20258660,Kruisem,9770,289000.0,HOUSE,HOUSE,2,97.0,,0,0.0,,0.0,0,458.0,,,FOR_SALE,9770,Oost-Vlaanderen
1351,https://www.immoweb.be/en/classified/duplex/for-sale/kruishoutem/9770/11437018,11437018,Kruishoutem,9770,259900.0,APARTMENT,DUPLEX,3,118.0,,0,3.0,,0.0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,9770,Oost-Vlaanderen
1352,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20102220,20102220,Kruishoutem,9770,365000.0,HOUSE,HOUSE,2,119.0,,0,,,3.0,0,2180.0,,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1353,https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20261780,20261780,Lubbeek,3210,995000.0,HOUSE,VILLA,4,294.0,0.0,0,0.0,,0.0,0,1832.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3210,Vlaams-Brabant
1354,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20183922,20183922,Kruishoutem,9770,239000.0,HOUSE,HOUSE,3,180.0,0.0,0,0.0,,0.0,0,690.0,,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1355,https://www.immoweb.be/en/classified/house/for-sale/filot/4181/20275094,20275094,Filot,4181,259000.0,HOUSE,HOUSE,3,188.0,0.0,0,15.0,,3.0,1,607.0,INSTALLED,,FOR_SALE,4181,Lièg
1356,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20269870,20269870,Kruishoutem,9770,375000.0,HOUSE,HOUSE,4,164.0,,0,0.0,,4.0,0,967.0,,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1357,https://www.immoweb.be/en/classified/house/for-sale/filot/4181/9887076,9887076,Filot,4181,390000.0,HOUSE,HOUSE,3,,,0,0.0,,4.0,0,1500.0,,,FOR_SALE,4181,Lièg
1358,https://www.immoweb.be/en/classified/villa/for-sale/awans/4342/20241614,20241614,Awans,4342,295000.0,HOUSE,VILLA,3,140.0,0.0,0,18.0,220.0,4.0,1,518.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,4342,Lièg
1359,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20152910,20152910,Kruishoutem,9770,430000.0,HOUSE,HOUSE,3,147.0,0.0,0,0.0,,0.0,0,3074.0,,TO_RENOVATE,FOR_SALE,9770,Oost-Vlaanderen
1360,https://www.immoweb.be/en/classified/house/for-sale/awans-hognoul/4342/10715877,10715877,Awans hognoul,4342,262000.0,HOUSE,HOUSE,3,109.0,,0,0.0,,3.0,0,0.0,INSTALLED,GOOD,FOR_SALE,4342,Lièg
1361,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9771/20167574,20167574,Kruisem,9771,99000.0,HOUSE,HOUSE,2,166.0,0.0,0,0.0,,3.0,1,170.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,9771,Oost-Vlaanderen
1362,https://www.immoweb.be/en/classified/house/for-sale/ath/7802/20237083,20237083,Ath,7802,264044.0,HOUSE,HOUSE,3,,,0,0.0,,3.0,1,820.0,,,FOR_SALE,7802,Henegouwen
1363,https://www.immoweb.be/en/classified/house/for-sale/ormeignies/7802/20214031,20214031,Ormeignies,7802,90000.0,HOUSE,HOUSE,2,150.0,,0,0.0,,3.0,0,394.0,,TO_RENOVATE,FOR_SALE,7802,Henegouwen
1364,https://www.immoweb.be/en/classified/house/for-sale/nokere/9771/20163184,20163184,Nokere,9771,864426.0,HOUSE,HOUSE,3,165.0,,0,0.0,,0.0,0,5309.0,HYPER_EQUIPPED,GOOD,FOR_SALE,9771,Oost-Vlaanderen
1365,https://www.immoweb.be/en/classified/house/for-sale/nokere/9771/11462013,11462013,Nokere,9771,803119.0,HOUSE,HOUSE,3,163.0,,0,0.0,,0.0,0,11380.0,HYPER_EQUIPPED,GOOD,FOR_SALE,9771,Oost-Vlaanderen
1366,https://www.immoweb.be/en/classified/farmhouse/for-sale/ormeignies/7802/11393513,11393513,Ormeignies,7802,375000.0,HOUSE,FARMHOUSE,3,,,0,0.0,,,0,0.0,,,FOR_SALE,7802,Henegouwen
1367,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20283863,20283863,Herve,4650,379000.0,HOUSE,HOUSE,5,338.0,,0,,440.0,2.0,1,440.0,HYPER_EQUIPPED,GOOD,FOR_SALE,4650,Lièg
1368,https://www.immoweb.be/en/classified/house/for-sale/nokere/9771/20238443,20238443,Nokere,9771,895000.0,HOUSE,HOUSE,4,286.0,0.0,0,0.0,,4.0,1,1255.0,HYPER_EQUIPPED,GOOD,FOR_SALE,9771,Oost-Vlaanderen
1369,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20274970,20274970,Châtelet,6200,275000.0,HOUSE,HOUSE,4,215.0,,0,0.0,,2.0,0,494.0,INSTALLED,GOOD,FOR_SALE,6200,Henegouwen
1370,https://www.immoweb.be/en/classified/house/for-sale/chatelineau/6200/20175850,20175850,Châtelineau,6200,175000.0,HOUSE,HOUSE,2,106.0,0.0,0,20.0,138.0,2.0,1,200.0,INSTALLED,JUST_RENOVATED,FOR_SALE,6200,Henegouwen
1371,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/11434169,11434169,Châtelet,6200,95000.0,HOUSE,HOUSE,2,,,0,0.0,63.0,2.0,1,113.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1372,https://www.immoweb.be/en/classified/house/for-sale/ath/7802/20246584,20246584,Ath,7802,237247.0,HOUSE,HOUSE,3,,,0,0.0,,2.0,1,665.0,,,FOR_SALE,7802,Henegouwen
1373,https://www.immoweb.be/en/classified/house/for-sale/chatelineau/6200/20281360,20281360,Châtelineau,6200,330000.0,HOUSE,HOUSE,4,200.0,,0,40.0,3400.0,4.0,0,3503.0,INSTALLED,,FOR_SALE,6200,Henegouwen
1374,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20084929,20084929,Herve,4650,270000.0,HOUSE,HOUSE,3,149.0,0.0,1,47.0,810.0,4.0,1,975.0,SEMI_EQUIPPED,GOOD,FOR_SALE,4650,Lièg
1375,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20194447,20194447,Châtelet,6200,195000.0,HOUSE,HOUSE,5,231.0,0.0,0,22.0,,2.0,1,132.0,SEMI_EQUIPPED,GOOD,FOR_SALE,6200,Henegouwen
1376,https://www.immoweb.be/en/classified/apartment-block/for-sale/herve/4650/20114561,20114561,Herve,4650,630000.0,HOUSE,APARTMENT_BLOCK,10,470.0,0.0,0,30.0,60.0,3.0,0,338.0,INSTALLED,,FOR_SALE,4650,Lièg
1377,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20218258,20218258,Bouffioulx,6200,195000.0,HOUSE,HOUSE,2,90.0,0.0,0,0.0,,3.0,1,376.0,,AS_NEW,FOR_SALE,6200,Henegouwen
1378,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20214160,20214160,Châtelet,6200,199000.0,HOUSE,HOUSE,2,,,0,,,2.0,0,230.0,SEMI_EQUIPPED,GOOD,FOR_SALE,6200,Henegouwen
1379,https://www.immoweb.be/en/classified/farmhouse/for-sale/ormegnies/7802/20116249,20116249,Ormegnies,7802,270000.0,HOUSE,FARMHOUSE,3,270.0,0.0,0,,,4.0,1,10000.0,NOT_INSTALLED,TO_RESTORE,FOR_SALE,7802,Henegouwen
1380,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20258214,20258214,Bouffioulx,6200,135000.0,HOUSE,HOUSE,2,80.0,0.0,0,0.0,,2.0,1,48.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1381,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/11480388,11480388,Herve,4650,1300000.0,HOUSE,HOUSE,0,,,0,1.0,1.0,4.0,1,10000.0,,GOOD,FOR_SALE,4650,Lièg
1382,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20020487,20020487,Châtelet,6200,210000.0,HOUSE,HOUSE,3,140.0,,0,19.0,133.0,2.0,1,220.0,SEMI_EQUIPPED,GOOD,FOR_SALE,6200,Henegouwen
1383,https://www.immoweb.be/en/classified/town-house/for-sale/chatelineau/6200/20164807,20164807,Châtelineau,6200,199900.0,HOUSE,TOWN_HOUSE,3,130.0,,0,7.0,70.0,2.0,0,155.0,SEMI_EQUIPPED,,FOR_SALE,6200,Henegouwen
1384,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20028694,20028694,Châtelet,6200,349900.0,HOUSE,HOUSE,6,253.0,,0,50.0,750.0,3.0,0,0.0,,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1385,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/11443371,11443371,Châtelet,6200,99999.0,HOUSE,HOUSE,2,133.0,0.0,0,,,2.0,0,120.0,INSTALLED,GOOD,FOR_SALE,6200,Henegouwen
1386,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20226312,20226312,Herve,4650,115000.0,HOUSE,HOUSE,2,80.0,,0,0.0,,1.0,1,0.0,,,FOR_SALE,4650,Lièg
1387,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20245443,20245443,Herve,4650,319000.0,HOUSE,HOUSE,2,147.0,0.0,0,,,4.0,0,0.0,,GOOD,FOR_SALE,4650,Lièg
1388,https://www.immoweb.be/en/classified/house/for-sale/chatelet-chatelineau/6200/20273690,20273690,Châtelet châtelineau,6200,466010.0,HOUSE,HOUSE,4,182.0,,0,0.0,,4.0,0,637.0,,AS_NEW,FOR_SALE,6200,Henegouwen
1389,https://www.immoweb.be/en/classified/apartment/for-sale/chatelineau/6200/20007004,20007004,Châtelineau,6200,125000.0,APARTMENT,APARTMENT,1,77.0,,0,0.0,70.0,2.0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,6200,Henegouwen
1390,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20231716,20231716,Châtelet,6200,219000.0,HOUSE,HOUSE,3,93.0,,0,20.0,20.0,3.0,0,171.0,,,FOR_SALE,6200,Henegouwen
1391,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20063349,20063349,Châtelet,6200,199900.0,HOUSE,HOUSE,4,124.0,,0,20.0,170.0,3.0,0,321.0,INSTALLED,GOOD,FOR_SALE,6200,Henegouwen
1392,https://www.immoweb.be/en/classified/house/for-sale/chatelineau/6200/20220161,20220161,Châtelineau,6200,85000.0,HOUSE,HOUSE,2,100.0,,0,5.0,50.0,2.0,0,100.0,,TO_RENOVATE,FOR_SALE,6200,Henegouwen
1393,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20258213,20258213,Bouffioulx,6200,134000.0,HOUSE,HOUSE,3,89.0,0.0,0,5.0,,2.0,1,340.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1394,https://www.immoweb.be/en/classified/duplex/for-sale/chatelet/6200/11381880,11381880,Châtelet,6200,180000.0,APARTMENT,DUPLEX,3,144.0,0.0,0,7.0,,2.0,0,,INSTALLED,AS_NEW,FOR_SALE,6200,Henegouwen
1395,https://www.immoweb.be/en/classified/apartment/for-sale/chatelineau/6200/20266412,20266412,Châtelineau,6200,149000.0,APARTMENT,APARTMENT,2,75.0,,0,4.0,,3.0,0,,SEMI_EQUIPPED,GOOD,FOR_SALE,6200,Henegouwen
1396,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20079771,20079771,Châtelet,6200,185000.0,HOUSE,HOUSE,4,170.0,,0,20.0,400.0,2.0,0,497.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,6200,Henegouwen
1397,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20083819,20083819,Châtelet,6200,119000.0,HOUSE,HOUSE,3,125.0,,0,,,2.0,0,196.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1398,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20265482,20265482,Herve,4650,347900.0,HOUSE,HOUSE,3,147.0,,0,20.0,,3.0,1,877.0,,,FOR_SALE,4650,Lièg
1399,https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20218865,20218865,Chatelet,6200,320000.0,HOUSE,HOUSE,5,310.0,,0,50.0,,4.0,0,1105.0,USA_INSTALLED,GOOD,FOR_SALE,6200,Henegouwen
1400,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20216939,20216939,Bouffioulx,6200,300000.0,HOUSE,HOUSE,3,262.0,,0,40.0,,4.0,0,1097.0,,GOOD,FOR_SALE,6200,Henegouwen
1401,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20151253,20151253,Herve,4650,189000.0,HOUSE,HOUSE,4,157.0,0.0,0,8.0,,2.0,0,125.0,INSTALLED,,FOR_SALE,4650,Lièg
1402,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20265418,20265418,Herve,4650,99000.0,HOUSE,HOUSE,4,140.0,0.0,0,0.0,30.0,2.0,1,60.0,NOT_INSTALLED,TO_RESTORE,FOR_SALE,4650,Lièg
1403,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20243748,20243748,Herve,4650,249000.0,HOUSE,HOUSE,3,155.0,,1,12.0,,3.0,1,103.0,INSTALLED,AS_NEW,FOR_SALE,4650,Lièg
1404,https://www.immoweb.be/en/classified/exceptional-property/for-sale/herve/4650/20189724,20189724,Herve,4650,899000.0,HOUSE,EXCEPTIONAL_PROPERTY,7,389.0,0.0,1,,6333.0,4.0,1,7737.0,INSTALLED,GOOD,FOR_SALE,4650,Lièg
1405,https://www.immoweb.be/en/classified/villa/for-sale/chatelet/6200/20184359,20184359,Châtelet,6200,280000.0,HOUSE,VILLA,3,195.0,,0,,800.0,4.0,1,1289.0,HYPER_EQUIPPED,TO_RENOVATE,FOR_SALE,6200,Henegouwen
1406,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/chatelet/6200/20264505,20264505,Châtelet,6200,269000.0,HOUSE,MIXED_USE_BUILDING,0,785.0,,0,0.0,300.0,2.0,1,785.0,,TO_RESTORE,FOR_SALE,6200,Henegouwen
1407,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20042320,20042320,Herve,4650,249000.0,HOUSE,HOUSE,3,169.0,0.0,0,15.0,280.0,3.0,1,550.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,4650,Lièg
1408,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20076644,20076644,Bouffioulx,6200,149000.0,HOUSE,HOUSE,2,96.0,,0,6.0,62.0,2.0,1,118.0,,GOOD,FOR_SALE,6200,Henegouwen
1409,https://www.immoweb.be/en/classified/castle/for-sale/herve/4650/20006330,20006330,Herve,4650,1350000.0,HOUSE,CASTLE,10,1300.0,0.0,0,0.0,,4.0,0,10000.0,INSTALLED,AS_NEW,FOR_SALE,4650,Lièg
1410,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20258212,20258212,Bouffioulx,6200,138000.0,HOUSE,HOUSE,3,98.0,0.0,0,0.0,,3.0,1,340.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,6200,Henegouwen
1411,https://www.immoweb.be/en/classified/exceptional-property/for-sale/herve/4650/20189708,20189708,Herve,4650,1199000.0,HOUSE,EXCEPTIONAL_PROPERTY,7,516.0,0.0,1,,6333.0,4.0,1,7737.0,INSTALLED,GOOD,FOR_SALE,4650,Lièg
1412,https://www.immoweb.be/en/classified/house/for-sale/bouffioulx/6200/20067549,20067549,Bouffioulx,6200,94000.0,HOUSE,HOUSE,3,85.0,,0,14.0,,2.0,0,74.0,,TO_RENOVATE,FOR_SALE,6200,Henegouwen
1413,https://www.immoweb.be/en/classified/house/for-sale/chaineux/4650/20204555,20204555,Chaineux,4650,419000.0,HOUSE,HOUSE,4,191.0,0.0,0,31.0,1352.0,4.0,1,1445.0,HYPER_EQUIPPED,GOOD,FOR_SALE,4650,Lièg
1414,https://www.immoweb.be/en/classified/country-cottage/for-sale/herve/4650/20088774,20088774,Herve,4650,539000.0,HOUSE,COUNTRY_COTTAGE,3,210.0,0.0,0,,,4.0,0,2283.0,,AS_NEW,FOR_SALE,4650,Lièg
1415,https://www.immoweb.be/en/classified/mansion/for-sale/herve/4650/11488834,11488834,Herve,4650,379000.0,HOUSE,MANSION,7,322.0,0.0,0,14.0,153.0,3.0,1,324.0,INSTALLED,GOOD,FOR_SALE,4650,Lièg
1416,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/11396302,11396302,Herve,4650,345000.0,HOUSE,HOUSE,3,119.0,0.0,0,12.0,,3.0,1,939.0,INSTALLED,AS_NEW,FOR_SALE,4650,Lièg
1417,https://www.immoweb.be/en/classified/house/for-sale/herve/4650/20238075,20238075,Herve,4650,323855.0,HOUSE,HOUSE,3,125.0,,0,20.0,200.0,4.0,1,645.0,,AS_NEW,FOR_SALE,4650,Lièg
1418,https://www.immoweb.be/en/classified/villa/for-sale/chatelet/6200/20119864,20119864,Châtelet,6200,249000.0,HOUSE,VILLA,5,190.0,0.0,0,,,4.0,1,992.0,,,FOR_SALE,6200,Henegouwen
1419,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20246526,20246526,Stekene,9190,205000.0,HOUSE,HOUSE,2,,,0,0.0,,2.0,0,302.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,9190,Oost-Vlaanderen
1420,https://www.immoweb.be/en/classified/house/for-sale/mons/7021/11490130,11490130,Mons,7021,269000.0,HOUSE,HOUSE,3,,,1,25.0,70.0,3.0,1,218.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,7021,Henegouwen
1421,https://www.immoweb.be/en/classified/apartment-block/for-sale/herve/4650/20114558,20114558,Herve,4650,315000.0,HOUSE,APARTMENT_BLOCK,5,222.0,0.0,0,15.0,,3.0,0,167.0,INSTALLED,,FOR_SALE,4650,Lièg
1422,https://www.immoweb.be/en/classified/house/for-sale/mons/7021/20166574,20166574,Mons,7021,229000.0,HOUSE,HOUSE,5,151.0,,0,1.0,1.0,3.0,1,650.0,,,FOR_SALE,7021,Henegouwen
1423,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mons-havre/7021/10934413,10934413,Mons havré,7021,175000.0,HOUSE,MIXED_USE_BUILDING,5,,0.0,0,0.0,,4.0,0,0.0,,TO_RESTORE,FOR_SALE,7021,Henegouwen
1424,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20196075,20196075,Stekene,9190,685000.0,HOUSE,HOUSE,3,230.0,,0,60.0,1380.0,0.0,0,3529.0,INSTALLED,GOOD,FOR_SALE,9190,Oost-Vlaanderen
1425,https://www.immoweb.be/en/classified/house/for-sale/mons/7021/20019969,20019969,Mons,7021,285000.0,HOUSE,HOUSE,3,165.0,,0,0.0,1.0,2.0,1,704.0,INSTALLED,GOOD,FOR_SALE,7021,Henegouwen
1426,https://www.immoweb.be/en/classified/apartment/for-sale/stekene/9190/20217300,20217300,Stekene,9190,255000.0,APARTMENT,APARTMENT,3,121.0,,0,0.0,,0.0,0,,,AS_NEW,FOR_SALE,9190,Oost-Vlaanderen
1427,https://www.immoweb.be/en/classified/house/for-sale/havre/7021/20205261,20205261,Havre,7021,199000.0,HOUSE,HOUSE,2,100.0,0.0,0,0.0,380.0,2.0,0,440.0,INSTALLED,,FOR_SALE,7021,Henegouwen
1428,https://www.immoweb.be/en/classified/house/for-sale/havre/7021/20196419,20196419,Havré,7021,90000.0,HOUSE,HOUSE,2,85.0,,0,0.0,,2.0,0,0.0,,,FOR_SALE,7021,Henegouwen
1429,https://www.immoweb.be/en/classified/villa/for-sale/havre/7021/11363333,11363333,Havré,7021,295000.0,HOUSE,VILLA,3,160.0,,1,,530.0,4.0,1,718.0,INSTALLED,GOOD,FOR_SALE,7021,Henegouwen
1430,https://www.immoweb.be/en/classified/apartment/for-sale/stekene/9190/20275692,20275692,Stekene,9190,246000.0,APARTMENT,APARTMENT,1,66.0,0.0,0,11.0,,3.0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,9190,Oost-Vlaanderen
1431,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mons-havre/7021/11156642,11156642,Mons havré,7021,145000.0,HOUSE,MIXED_USE_BUILDING,2,160.0,0.0,0,20.0,,3.0,0,350.0,,TO_RENOVATE,FOR_SALE,7021,Henegouwen
1432,https://www.immoweb.be/en/classified/villa/for-sale/havre/7021/20033346,20033346,Havré,7021,600000.0,HOUSE,VILLA,4,250.0,0.0,0,25.0,,4.0,0,929.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,7021,Henegouwen
1433,https://www.immoweb.be/en/classified/house/for-sale/havre/7021/20253793,20253793,Havre,7021,230000.0,HOUSE,HOUSE,2,110.0,0.0,0,11.0,227.0,2.0,1,281.0,INSTALLED,AS_NEW,FOR_SALE,7021,Henegouwen
1434,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/11442025,11442025,Stekene,9190,1600000.0,HOUSE,HOUSE,4,713.0,0.0,0,,,2.0,0,1784.0,,,FOR_SALE,9190,Oost-Vlaanderen
1435,https://www.immoweb.be/en/classified/villa/for-sale/mons/7021/20101274,20101274,Mons,7021,330000.0,HOUSE,VILLA,3,203.0,0.0,0,20.0,500.0,4.0,0,879.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,7021,Henegouwen
1436,https://www.immoweb.be/en/classified/house/for-sale/mons/7000/20248781,20248781,Mons,7000,250000.0,HOUSE,HOUSE,2,135.0,,0,20.0,,2.0,0,203.0,SEMI_EQUIPPED,GOOD,FOR_SALE,7000,Henegouwen
1437,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20276973,20276973,Stekene,9190,389000.0,HOUSE,HOUSE,3,195.0,,0,0.0,286.0,3.0,0,523.0,INSTALLED,AS_NEW,FOR_SALE,9190,Oost-Vlaanderen
