link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121092,20121092,Ittre (Virginal),1460,440000,HOUSE,HOUSE,160,0,0,,null,2,1,274,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121276,20121276,Ittre (Virginal),1460,470000,HOUSE,HOUSE,186,0,0,null,null,3,1,476,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/lint/2547/20087505,20087505,LINT,2547,319000,APARTMENT,GROUND_FLOOR,78,,0,48,null,4,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121029,20121029,Ittre (Virginal),1460,440000,HOUSE,HOUSE,130,0,0,null,null,3,1,409,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20233485,20233485,ANTWERPEN,2060,225000,APARTMENT,APARTMENT,85,,0,8,null,2,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint-lint/2547/20174785,20174785,Lint (Lint),2547,313000,APARTMENT,APARTMENT,99,0,0,8,null,3,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121089,20121089,Ittre (Virginal),1460,440000,HOUSE,HOUSE,162,0,0,,null,2,1,257,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20051715,20051715,MORTSEL,2640,199900,APARTMENT,GROUND_FLOOR,55,0,0,30,106,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/20159173,20159173,Baulers,1401,319000,HOUSE,VILLA,150,0,0,20,1100,4,1,1266,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/20221864,20221864,Ravels Poppel,2382,950000,HOUSE,VILLA,290,0,0,,null,4,0,1580,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20072941,20072941,NIEL,2845,245000,HOUSE,HOUSE,132,,0,6,12,2,0,70,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2060/20097294,20097294,ANTWERPEN,2060,299900,HOUSE,APARTMENT_BLOCK,230,,0,20,6,2,1,80,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/antwerpen/2060/20221585,20221585,ANTWERPEN,2060,520000,HOUSE,MANSION,273,,0,null,92,2,0,253,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20222661,20222661,RIJKEVORSEL,2310,430000,HOUSE,HOUSE,216,,1,null,null,4,0,882,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20187095,20187095,Lint,2547,195000,APARTMENT,APARTMENT,100,0,0,null,null,0,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen/2060/20230799,20230799,Antwerpen,2060,383000,HOUSE,MIXED_USE_BUILDING,300,0,0,null,null,2,1,150,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/11420219,11420219,BAULERS,1401,550000,HOUSE,VILLA,153,,0,10,4495,4,0,5106,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20217615,20217615,ANTWERPEN,2060,184900,APARTMENT,APARTMENT,60,,0,null,null,3,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/20131702,20131702,Ravels Poppel,2382,1225000,HOUSE,HOUSE,400,0,0,,null,4,0,2226,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20218773,20218773,ANTWERPEN,2060,369000,HOUSE,HOUSE,329,,0,6,null,2,0,329,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lint/2547/20204592,20204592,Lint,2547,239000,APARTMENT,APARTMENT,86,,0,12,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20197786,20197786,Rijkevorsel,2310,599000,HOUSE,HOUSE,308,,0,null,null,,1,0,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20151676,20151676,ANTWERPEN,2060,139900,APARTMENT,APARTMENT,50,,0,2,null,3,0,,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20225652,20225652,ANTWERPEN,2060,359000,HOUSE,HOUSE,167,,0,null,14,2,0,87,USA_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20220544,20220544,Mortsel,2640,279000,APARTMENT,GROUND_FLOOR,89,,0,16,100,2,0,,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20217614,20217614,ANTWERPEN,2060,184900,APARTMENT,APARTMENT,60,,0,null,null,3,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20198501,20198501,Antwerpen,2060,249000,APARTMENT,APARTMENT,80,,0,21,null,2,0,,USA_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20222084,20222084,RIJKEVORSEL,2310,359000,HOUSE,HOUSE,126,,0,,null,3,0,315,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ittre/1460/20211947,20211947,Ittre,1460,1595000,HOUSE,EXCEPTIONAL_PROPERTY,560,0,0,105,1500,4,1,34954,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/20138190,20138190,RIJKEVORSEL,2310,299900,APARTMENT,APARTMENT,122,,0,,null,3,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121137,20121137,Ittre (Virginal),1460,445000,HOUSE,HOUSE,174,0,0,,null,2,1,252,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/20164523,20164523,Ravels Poppel,2382,1099000,HOUSE,VILLA,550,,1,,null,4,1,1200,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/ravels/2382/20119099,20119099,Ravels,2382,134995,HOUSE,CHALET,63,,0,16,1,4,1,210,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels-poppel/2382/11236302,11236302,Ravels Poppel,2382,1850000,HOUSE,VILLA,1000,,0,,2500,4,1,3206,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20152511,20152511,Niel,2845,299000,HOUSE,HOUSE,130,,0,,null,2,0,138,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/virginal/1460/20209111,20209111,Virginal,1460,450000,HOUSE,VILLA,180,0,0,,null,4,1,579,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels/2382/20120097,20120097,Ravels,2382,1150000,HOUSE,VILLA,710,,0,null,null,4,0,12538,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/11444263,11444263,Rijkevorsel,2310,567000,HOUSE,HOUSE,229,0,0,36,null,3,0,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen-2060/2060/20185487,20185487,Antwerpen (2060),2060,425000,APARTMENT,PENTHOUSE,98,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20127205,20127205,Lint,2547,699000,HOUSE,HOUSE,225,,0,20,325,3,0,555,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/niel/2845/20212464,20212464,Niel,2845,338500,APARTMENT,APARTMENT,111,0,0,16,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/poppel/2382/11442335,11442335,Poppel,2382,529000,HOUSE,VILLA,254,,0,55,1175,4,1,1316,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20007389,20007389,Lint,2547,549000,HOUSE,HOUSE,175,,0,,270,4,1,713,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/niel/2845/20218602,20218602,NIEL,2845,649000,HOUSE,VILLA,158,,0,27,null,0,0,443,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/lint/2547/20112379,20112379,Lint,2547,299000,APARTMENT,DUPLEX,100,,0,22,null,3,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20084885,20084885,Rijkevorsel,2310,449000,HOUSE,HOUSE,183,,0,null,null,4,0,875,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels-poppel/2382/20220242,20220242,Ravels Poppel,2382,850000,HOUSE,HOUSE,400,0,0,,null,4,0,2367,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20168057,20168057,Rijkevorsel,2310,895000,HOUSE,HOUSE,383,,1,null,null,4,0,8093,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20136162,20136162,Rijkevorsel,2310,310000,HOUSE,HOUSE,157,,0,,930,3,0,1028,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lint/2547/20219403,20219403,Lint,2547,799000,HOUSE,HOUSE,290,,0,null,null,2,1,393,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20212734,20212734,NIEL,2845,284000,HOUSE,HOUSE,107,,0,12,null,4,0,214,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/lint/2547/20236404,20236404,LINT,2547,299500,APARTMENT,GROUND_FLOOR,78,,0,48,null,4,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20218817,20218817,MORTSEL,2640,235000,APARTMENT,APARTMENT,68,,0,14,21,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lint/2547/20189142,20189142,Lint,2547,669000,HOUSE,VILLA,225,,0,null,null,4,1,697,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121332,20121332,Ittre (Virginal),1460,470000,HOUSE,HOUSE,186,0,0,null,null,3,1,491,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels/2382/20023733,20023733,Ravels,2382,780000,HOUSE,VILLA,297,,0,50,null,4,1,1604,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20221425,20221425,ANTWERPEN,2060,231000,APARTMENT,APARTMENT,66,,0,null,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20138167,20138167,Rijkevorsel,2310,499000,HOUSE,HOUSE,290,,0,,null,4,0,811,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20135307,20135307,Mortsel,2640,289000,APARTMENT,GROUND_FLOOR,110,,0,20,200,3,0,,USA_INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2060/20217617,20217617,ANTWERPEN,2060,679000,HOUSE,APARTMENT_BLOCK,240,,0,null,null,3,0,58,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/rijkevorsel/2310/11447455,11447455,Rijkevorsel,2310,345000,APARTMENT,APARTMENT,98,0,0,25,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/niel/2845/20225820,20225820,NIEL,2845,764000,HOUSE,EXCEPTIONAL_PROPERTY,401,,1,,668,4,0,794,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/rijkevorsel/2310/11444264,11444264,Rijkevorsel,2310,379000,APARTMENT,DUPLEX,109,0,0,11,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20232614,20232614,Niel,2845,495000,HOUSE,HOUSE,175,0,0,,null,0,0,192,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20237570,20237570,Schelle,2627,395000,HOUSE,HOUSE,170,,0,,60,3,0,178,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20178916,20178916,Schelle,2627,405385,HOUSE,HOUSE,125,,0,null,null,0,1,0,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20154705,20154705,SCHELLE,2627,510000,HOUSE,HOUSE,186,,0,null,108,3,0,253,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schelle/2627/20178954,20178954,Schelle,2627,349995,APARTMENT,APARTMENT,102,,0,null,null,0,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20132739,20132739,Ravels,2381,339272,HOUSE,HOUSE,159,0,0,17,237,3,0,237,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20003322,20003322,Ravels,2381,395000,HOUSE,HOUSE,171,,0,null,null,4,0,277,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20193685,20193685,Rhode-Saint-Genèse,1640,1300000,HOUSE,VILLA,395,0,0,96,820,4,1,1063,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20217986,20217986,Schelle,2627,379000,HOUSE,HOUSE,135,,1,50,150,2,1,250,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/herne/1540/20205451,20205451,HERNE,1540,374000,HOUSE,MIXED_USE_BUILDING,346,,0,30,null,4,0,1428,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baarle-hertog/2387/20017503,20017503,Baarle-Hertog,2387,376096,HOUSE,HOUSE,150,0,0,null,null,3,1,344,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20132496,20132496,Ravels,2381,376827,HOUSE,HOUSE,157,0,0,21,434,3,0,434,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schelle/2627/20150310,20150310,Schelle,2627,399000,APARTMENT,APARTMENT,105,0,0,,null,0,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels-weelde/2381/20000364,20000364,Ravels Weelde,2381,298000,HOUSE,HOUSE,250,0,0,,null,4,0,675,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baarle-hertog/2387/10964934,10964934,Baarle-Hertog,2387,429995,HOUSE,HOUSE,,,0,null,null,4,0,507,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kersbeek-miskom/3472/11295009,11295009,Kersbeek-Miskom,3472,275000,HOUSE,HOUSE,210,0,0,null,null,0,0,980,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20228330,20228330,Schelle,2627,795000,HOUSE,HOUSE,266,,0,,null,4,0,756,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/messelbroek/3272/11440362,11440362,MESSELBROEK,3272,303000,HOUSE,HOUSE,,,0,,null,4,0,2841,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/kersbeek-miskom/3472/11367006,11367006,Kersbeek-Miskom,3472,799000,HOUSE,VILLA,342,,0,null,null,6,0,10875,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/baarle-hertog/2387/20134449,20134449,Baarle-Hertog,2387,875000,HOUSE,FARMHOUSE,,,1,20,100,4,1,25000,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20132740,20132740,Ravels,2381,339672,HOUSE,HOUSE,159,0,0,17,239,3,0,239,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20236654,20236654,Rhode-Saint-Genese,1640,925000,HOUSE,HOUSE,465,0,1,null,477,4,1,1960,USA_UNINSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3472/11482391,11482391,Kortenaken,3472,565000,HOUSE,HOUSE,310,,0,,null,4,1,3467,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20214010,20214010,BORSBEEK,2150,695000,HOUSE,HOUSE,357,,0,null,180,3,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baarle-hertog/2387/11237449,11237449,Baarle-Hertog,2387,376096,HOUSE,HOUSE,150,0,0,null,null,3,1,344,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20128811,20128811,Ravels,2381,337272,HOUSE,HOUSE,159,0,0,17,227,3,0,227,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kersbeek-miskom/3472/11334776,11334776,Kersbeek-Miskom,3472,330000,HOUSE,HOUSE,114,,0,,null,0,0,163,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/20205458,20205458,HERNE,1540,374000,HOUSE,HOUSE,346,,0,30,null,4,0,1428,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kortenaken/3472/20225650,20225650,KORTENAKEN,3472,395000,HOUSE,MIXED_USE_BUILDING,160,,0,null,null,4,0,0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/pellenberg/3212/11349424,11349424,Pellenberg,3212,826000,HOUSE,VILLA,251,,0,1,1,4,1,564,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20176693,20176693,Borsbeek,2150,320000,APARTMENT,APARTMENT,90,,0,4,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/borsbeek/2150/20223036,20223036,BORSBEEK,2150,695000,HOUSE,MIXED_USE_BUILDING,357,,0,null,180,3,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels/2381/10928126,10928126,Ravels,2381,785000,HOUSE,VILLA,363,,1,,null,4,0,1628,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20201608,20201608,Borsbeek,2150,319000,APARTMENT,APARTMENT,102,,0,null,null,0,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/borsbeek/2150/20223034,20223034,BORSBEEK,2150,695000,HOUSE,EXCEPTIONAL_PROPERTY,357,,0,null,180,3,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20199227,20199227,BORSBEEK,2150,299000,APARTMENT,APARTMENT,76,,0,29,null,2,0,,USA_HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3272/11362322,11362322,Scherpenheuvel-Zichem,3272,395000,HOUSE,HOUSE,150,,0,1,1,3,1,537,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/schelle/2627/20225894,20225894,Schelle,2627,349000,HOUSE,TOWN_HOUSE,164,,0,16,150,3,0,75,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baarle-hertog/2387/11239686,11239686,Baarle-Hertog,2387,385066,HOUSE,HOUSE,150,0,0,null,null,4,1,422,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/20111306,20111306,Herne,1540,650000,HOUSE,HOUSE,210,0,0,null,4603,4,1,6603,HYPER_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/geetbets/3450/20145368,20145368,Geetbets,3450,525000,HOUSE,VILLA,220,,1,45,2200,4,1,2400,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/testelt/3272/20178008,20178008,TESTELT,3272,320000,HOUSE,HOUSE,,,0,null,null,4,0,1224,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lubbeek-pellenberg/3212/11396053,11396053,Lubbeek Pellenberg,3212,800176,HOUSE,VILLA,180,0,0,,null,4,1,5740,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20212915,20212915,RHODE-SAINT-GENÈSE,1640,1299000,HOUSE,HOUSE,530,,0,150,11000,4,1,11525,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/herne/1540/20201071,20201071,Herne,1540,695000,HOUSE,COUNTRY_COTTAGE,300,,1,,null,4,0,2955,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/geetbets/3450/11213726,11213726,Geetbets,3450,339200,HOUSE,HOUSE,202,,0,null,null,4,1,516,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/geetbets/3450/20071549,20071549,GEETBETS,3450,249000,HOUSE,HOUSE,155,,0,null,null,4,0,1206,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20133268,20133268,Borsbeek,2150,215000,APARTMENT,APARTMENT,99,,0,1,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20226126,20226126,Borsbeek,2150,389000,HOUSE,HOUSE,191,,0,19,90,2,0,179,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/scherpenheuvel-zichem/3272/20154940,20154940,Scherpenheuvel-Zichem,3272,998000,HOUSE,VILLA,463,,1,1,1,4,1,3660,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schelle/2627/20178899,20178899,Schelle,2627,374233,APARTMENT,APARTMENT,98,,0,null,null,0,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20221835,20221835,SCHELLE,2627,388966,HOUSE,HOUSE,131,,0,16,74,3,0,157,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herfelingen/1540/20183905,20183905,Herfelingen,1540,374000,HOUSE,HOUSE,346,,0,null,null,0,0,1428,,,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/rhode-saint-genese/1640/20136558,20136558,Rhode-Saint-Genese,1640,1450000,HOUSE,EXCEPTIONAL_PROPERTY,440,0,0,100,1200,4,1,1596,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/manor-house/for-sale/pellenberg/3212/20153869,20153869,PELLENBERG,3212,945000,HOUSE,MANOR_HOUSE,416,,0,null,null,4,0,2995,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/pellenberg/3212/20153868,20153868,PELLENBERG,3212,945000,HOUSE,VILLA,416,,0,null,null,4,0,2995,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kersbeek-miskom/3472/20180865,20180865,Kersbeek-Miskom,3472,200000,HOUSE,MIXED_USE_BUILDING,275,,0,null,null,4,0,2905,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/pellenberg/3212/20132261,20132261,Pellenberg,3212,695000,HOUSE,VILLA,,,0,12,1000,4,1,1127,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/baarle-hertog/2387/20209258,20209258,Baarle-Hertog,2387,285000,APARTMENT,APARTMENT,,,0,null,127,2,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20214186,20214186,Rhode-Saint-Genèse,1640,399000,HOUSE,HOUSE,150,,0,10,271,3,1,372,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20167109,20167109,Rhode-Saint-Genèse,1640,890000,HOUSE,VILLA,350,0,0,,1500,4,1,1500,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ravels-weelde/2381/20132742,20132742,Ravels Weelde,2381,595000,HOUSE,VILLA,301,0,1,50,null,4,0,1882,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3472/20155181,20155181,Kortenaken,3472,259000,HOUSE,HOUSE,134,0,0,null,905,4,1,905,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/pellenberg-lubbeek/3212/20213864,20213864,Pellenberg (Lubbeek),3212,465000,HOUSE,HOUSE,152,0,0,25,null,4,0,1279,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20171613,20171613,Rhode-Saint-Genèse,1640,495000,HOUSE,HOUSE,244,0,1,null,100,3,1,408,HYPER_EQUIPPED,GOOD,FOR_SALE
